bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,unit,zestimate,zipcode,zpid,newConstructionType,taxRate,taxAssessedValue
4,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.804806,{'is_FSBA': True},2350,-122.445274,sqft,1869,3695000,3695000,12319,False,CA,3720 Broderick St,Not Available,3832400,94123,15079525,Not Available,0.71,2623450.0
1,0,San Francisco,USA,USD,26,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.798218,{'is_FSBA': True},0,-122.446205,sqft,2750,520000,520000,2267,False,CA,2945 Baker St APT 3,Apt 3,571900,94123,2068484836,Not Available,0.71,369200.0
1,2,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.798634,"{'is_FSBA': True, 'is_openHouse': True}",0,-122.43271,sqft,4382.136,1225000,1225000,4194,False,CA,3109 Buchanan St,Not Available,1259400,94123,15071396,Not Available,0.71,869750.0
3,3,San Francisco,USA,USD,27,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.798183,{'is_newHome': True},1940,-122.4243,acres,0.3801,4995000,4995000,11754,False,CA,1515 Union St #6B,# 6B,5190700,94123,335654400,NEW_CONSTRUCTION_TYPE_OTHER,0.71,3546450.0
2,2,San Francisco,USA,USD,27,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.798183,{'is_newHome': True},1510,-122.4243,acres,0.3801,2595000,2595000,7795,False,CA,1515 Union St #3A,# 3A,2570000,94123,335654448,NEW_CONSTRUCTION_TYPE_OTHER,0.71,1842450.0
2,2,San Francisco,USA,USD,27,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.798183,{'is_newHome': True},1772,-122.4243,acres,0.3801,3695000,3695000,9330,False,CA,1515 Union St PENTHOUSE 3,Penthouse 3,3847800,94123,335654772,NEW_CONSTRUCTION_TYPE_OTHER,0.71,2623450.0
6,4,San Francisco,USA,USD,28,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.79667,{'is_FSBA': True},0,-122.44103,sqft,6189.876,12500000,12500000,0,False,CA,2516 Union St,Not Available,0,94123,15080415,Not Available,0.71,8875000.0
0,0,San Francisco,USA,USD,30,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,37.80337,{'is_FSBA': True},4804,-122.42594,sqft,3781,3200000,3200000,3999,False,CA,1250 Francisco St,Not Available,3390100,94123,2077294220,Not Available,0.71,2272000.0
2,4,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,37.803135,"{'is_FSBA': True, 'is_openHouse': True}",2800,-122.439766,sqft,2482.92,2775000,2775000,0,False,CA,3524-3526 Pierce St,Not Available,0,94123,332850512,Not Available,0.71,1970250.0
1,1,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.79641,{'is_FSBA': True},1045,-122.432274,sqft,2479,995000,995000,4125,False,CA,2821 Buchanan St APT 4,Apt 4,974200,94123,15072342,Not Available,0.71,706450.0
1,2,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.79641,{'is_FSBA': True},1330,-122.432274,sqft,2479,1595000,1595000,4892,False,CA,2821 Buchanan St APT 3,Apt 3,1559200,94123,15072341,Not Available,0.71,1132450.0
2,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.79641,{'is_FSBA': True},2375,-122.432274,sqft,2479,2590000,2590000,9491,False,CA,2821 Buchanan St #34,# 34,2521500,94123,2077654505,Not Available,0.71,1838900.0
3,7,San Francisco,USA,USD,40,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,37.798298,{'is_FSBA': True},3322,-122.428246,sqft,3711.312,2595000,2595000,0,False,CA,1756 Union St #1758,# 1758,0,94123,332850939,Not Available,0.71,1842450.0
1,2,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.7979,"{'is_FSBA': True, 'is_openHouse': True}",981,-122.44638,sqft,6046.128,1195000,1195000,0,False,CA,2828 Greenwich St APT 5,Apt 5,0,94123,2060419257,Not Available,0.71,848450.0
2,2,San Francisco,USA,USD,41,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.80596,{'is_FSBA': True},1800,-122.43577,sqft,823.284,2500000,2500000,7645,False,CA,3825 Webster St,Not Available,2435800,94123,15069704,Not Available,0.71,1775000.0
5,5,San Francisco,USA,USD,42,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.80477,{'is_FSBA': True},4275,-122.44693,sqft,3232.152,8350000,8350000,26823,False,CA,3636 Baker St,Not Available,7985600,94123,15079500,Not Available,0.71,5928500.0
4,3,San Francisco,USA,USD,43,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.80044,{'is_newHome': True},2955,-122.44514,sqft,1875,4500000,4500000,14789,False,CA,2425 Francisco St,Not Available,4346100,94123,15080138,BUILDER_SPEC,0.71,3195000.0
0,0,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},11559,0.0,sqft,4486.68,7800000,7800000,3594,False,CA,Filbert Sanfrancisco,Not Available,0,94123,2057481525,Not Available,0.71,5538000.0
6,4,San Francisco,USA,USD,45,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.803127,{'is_newHome': True},4519,-122.443825,sqft,2809.62,7995000,7995000,26625,False,CA,3627 Divisadero St,Not Available,7650700,94123,15079772,BUILDER_SPEC,0.71,5676450.0
5,5,San Francisco,USA,USD,45,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.79441,{'is_FSBA': True},4891,-122.446976,sqft,2609.244,9995000,9995000,0,False,CA,2535-2537 Lyon St,Not Available,0,94123,332852023,Not Available,0.71,7096450.0
1,1,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.80337,"{'is_newHome': True, 'is_openHouse': True}",733,-122.43305,sqft,0,1185000,1185000,3637,False,CA,1598 Bay St UNIT 104,Unit 104,1155700,94123,303806985,NEW_CONSTRUCTION_TYPE_OTHER,0.71,841350.0
3,2,San Francisco,USA,USD,54,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.79659,{'is_FSBA': True},1835,-122.43398,sqft,0,2399000,2399000,0,False,CA,2100 Green St APT 302,Apt 302,0,94123,80741424,Not Available,0.71,1703290.0
5,4,San Francisco,USA,USD,55,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.7949,{'is_FSBA': True},3807,-122.43964,sqft,2750,6795000,6795000,22084,False,CA,2570 Vallejo St,Not Available,6438000,94123,15072477,Not Available,0.71,4824450.0
3,3,San Francisco,USA,USD,55,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.804394,{'is_FSBA': True},2162,-122.43499,sqft,2500.344,2495000,2495000,0,False,CA,3636 Webster St,Not Available,0,94123,15070100,Not Available,0.71,1771450.0
1,2,San Francisco,USA,USD,61,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.802338,{'is_FSBA': True},950,-122.42625,sqft,3795,995000,995000,4300,False,CA,3010 Franklin St APT 4,Apt 4,1056900,94123,2131988174,Not Available,0.71,706450.0
2,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.796402,"{'is_FSBA': True, 'is_openHouse': True}",1367,-122.43518,sqft,2835.756,1575000,1575000,6499,False,CA,2912 Fillmore St,Not Available,1535700,94123,15071942,Not Available,0.71,1118250.0
3,2,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.79484,{'is_FSBA': True},2000,-122.435875,sqft,3776.652,2850000,2850000,9842,False,CA,2349 Vallejo St,Not Available,2729700,94123,15072586,Not Available,0.71,2023500.0
0,5,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,37.799053,{'is_FSBA': True},2009,-122.4311,sqft,2173.644,2350000,2350000,5135,False,CA,3029-3031 Laguna St,Not Available,2292000,94123,2057910875,Not Available,0.71,1668500.0
5,4,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.795254,{'is_FSBA': True},4660,-122.431465,sqft,2461.14,6995000,6995000,22470,False,CA,2734 Buchanan St,Not Available,6585600,94123,2060444334,Not Available,0.71,4966450.0
4,4,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.795246,"{'is_FSBA': True, 'is_openHouse': True}",3576,-122.43203,sqft,2426.292,5495000,5495000,18065,False,CA,2741 Buchanan St,Not Available,5200800,94123,15072638,Not Available,0.71,3901450.0
1,1,San Francisco,USA,USD,79,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.798183,{'is_newHome': True},955,-122.4243,acres,0.3801,1395000,1395000,4115,False,CA,1515 Union St RESIDENCE 5E,Residence 5E,1355400,94123,335653901,NEW_CONSTRUCTION_TYPE_OTHER,0.71,990450.0
6,4,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.79657,"{'is_FSBA': True, 'is_openHouse': True}",0,-122.42982,sqft,3458.664,6195000,6195000,0,False,CA,1871 Green St,Not Available,0,94123,15072278,Not Available,0.71,4398450.0
2,5,San Francisco,USA,USD,90,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,37.795578,{'is_FSBA': True},2400,-122.44582,sqft,1807.74,3195000,3195000,7196,False,CA,2821 Union St #23,# 23,3267000,94123,2058237657,Not Available,0.71,2268450.0
7,5,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.797363,{'is_FSBA': True},5445,-122.443085,sqft,3438,8995000,8995000,0,False,CA,2644 Filbert St,Not Available,0,94123,15080368,Not Available,0.71,6386450.0
3,2,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,0.0,"{'is_newHome': True, 'is_openHouse': True}",1409,0.0,sqft,0,1375000,1375000,6682,False,CA,1 Bristol Ct #116,# 116,1436000,94130,2058265600,NEW_CONSTRUCTION_TYPE_OTHER,0.71,976250.0
1,1,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,0.0,"{'is_newHome': True, 'is_openHouse': True}",898,0.0,sqft,0,880000,880000,3947,False,CA,1 Bristol Ct #311,# 311,918200,94130,2058265601,NEW_CONSTRUCTION_TYPE_OTHER,0.71,624800.0
3,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,True,False,False,False,37.811874,"{'is_newHome': True, 'is_openHouse': True}",2044,-122.36554,sqft,0,3866000,3866000,12339,False,CA,1 Bristol Ct #303,# 303,3693100,94130,2061833663,BUILDER_SPEC,0.71,2744860.0
2,2,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,True,False,False,False,37.811874,"{'is_newHome': True, 'is_openHouse': True}",1411,-122.36554,sqft,0,1799000,1799000,6762,False,CA,1 Bristol Ct #427,# 427,1821400,94130,2067925710,BUILDER_SPEC,0.71,1277290.0
1,1,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,True,False,False,False,37.811874,"{'is_newHome': True, 'is_openHouse': True}",898,-122.36554,sqft,0,1175000,1175000,3947,False,CA,1 Bristol Ct #509,# 509,1190700,94130,2058463567,BUILDER_SPEC,0.71,834250.0
1,0,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,True,False,False,False,37.811874,"{'is_newHome': True, 'is_openHouse': True}",677,-122.36554,sqft,0,782000,782000,3025,False,CA,1 Bristol Ct #201,# 201,799600,94130,2058463747,BUILDER_SPEC,0.71,555220.0
1,1,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,True,False,False,False,37.811874,"{'is_newHome': True, 'is_openHouse': True}",898,-122.36554,sqft,0,1085000,1085000,3947,False,CA,1 Bristol Ct #309,# 309,1094700,94130,2060098440,BUILDER_SPEC,0.71,770350.0
3,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.739124,"{'is_FSBA': True, 'is_openHouse': True}",1900,-122.43235,sqft,677,1675000,1675000,0,False,CA,41 Digby St,Not Available,0,94131,15200305,Not Available,0.71,1189250.0
1,2,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.745625,"{'is_FSBA': True, 'is_openHouse': True}",1345,-122.438805,sqft,2848.824,1495000,1495000,4670,False,CA,838 Duncan St,Not Available,1652000,94131,15199390,Not Available,0.71,1061450.0
2,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.745766,"{'is_FSBA': True, 'is_openHouse': True}",1674,-122.4353,sqft,2221.56,2195000,2195000,4693,False,CA,682 Duncan St,Not Available,2451100,94131,15182263,Not Available,0.71,1558450.0
3,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.7362,"{'is_FSBA': True, 'is_openHouse': True}",2250,-122.444115,sqft,3131.964,1850000,1850000,5837,False,CA,84 Malta Dr,Not Available,2022500,94131,64971518,Not Available,0.71,1313500.0
1,1,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.754333,"{'is_FSBA': True, 'is_openHouse': True}",909,-122.444984,acres,0.889233242,765000,765000,2800,False,CA,145 Gardenside Dr #15,# 15,0,94131,15132761,Not Available,0.71,543150.0
1,2,San Francisco,USA,USD,13,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,37.748035,{'is_FSBA': True},2132,-122.425514,sqft,2850,1995000,1995000,6687,False,CA,3822-3824 Cesar Chavez St,Not Available,2182400,94131,332862855,Not Available,0.71,1416450.0
2,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.741673,"{'is_FSBA': True, 'is_openHouse': True}",1426,-122.43027,sqft,2395.8,1495000,1495000,0,False,CA,465 30th St,Not Available,0,94131,15183639,Not Available,0.71,1061450.0
1,0,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.745823,"{'is_FSBA': True, 'is_openHouse': True}",474,-122.44187,sqft,7021.872,445000,445000,3371,False,CA,175 Red Rock Way APT 109K,Apt 109K,473700,94131,15199209,Not Available,0.71,315950.0
1,1,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.74854,"{'is_FSBA': True, 'is_openHouse': True}",689,-122.44429,sqft,4338.576,645000,645000,2850,False,CA,146 Portola Dr APT 202,Apt 202,710900,94131,2112579523,Not Available,0.71,457950.0
2,2,San Francisco,USA,USD,14,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.7459,{'is_FSBA': True},1175,-122.440475,sqft,7219,950000,950000,4364,False,CA,5160 Diamond Heights Blvd APT 205C,Apt 205C,1018300,94131,15199046,Not Available,0.71,674500.0
3,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.73774,{'is_FSBA': True},2415,-122.43417,sqft,4613.004,2999000,2999000,9994,False,CA,101 Poppy Ln,Not Available,3251600,94131,96025794,Not Available,0.71,2129290.0
3,4,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.753925,"{'is_FSBA': True, 'is_openHouse': True}",1979,-122.457596,sqft,6847,3360000,3360000,6849,False,CA,283 Oak Park Dr,Not Available,3574100,94131,15128911,Not Available,0.71,2385600.0
2,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.731342,{'is_FSBA': True},1354,-122.43933,sqft,1875,1178880,1178880,4155,False,CA,183 Monterey Blvd,Not Available,1257900,94131,15186134,Not Available,0.71,837004.7999999999
0,0,San Francisco,USA,USD,21,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.756264,{'is_FSBA': True},0,-122.44412,acres,0.3332,4995000,4995000,3244,False,CA,407 Burnett Ave,Not Available,0,94131,325648278,Not Available,0.71,3546450.0
3,2,San Francisco,USA,USD,23,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.74451,{'is_FSBA': True},1832,-122.430565,sqft,3049.2,2599000,2599000,7994,False,CA,374 Valley St,Not Available,2624500,94131,15182958,Not Available,0.71,1845290.0
2,2,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.754333,"{'is_FSBA': True, 'is_openHouse': True}",1014,-122.444984,acres,0.889233242,895000,895000,0,False,CA,145 Gardenside Dr APT 19,Apt 19,0,94131,15132765,Not Available,0.71,635450.0
2,2,San Francisco,USA,USD,28,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.745384,{'is_FSBA': True},1175,-122.44203,sqft,6880,939000,939000,4927,False,CA,970 Duncan St APT 308F,Apt 308F,923200,94131,15199128,Not Available,0.71,666690.0
3,4,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.745983,{'is_FSBA': True},2642,-122.43873,sqft,4554,4400000,4400000,12486,False,CA,851 27th St,Not Available,4250600,94131,15199402,Not Available,0.71,3124000.0
0,0,San Francisco,USA,USD,33,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},8563,0.0,sqft,10101.564,3950000,3950000,3057,False,CA,2 Crestline Dr,Not Available,4185500,94131,2094252433,Not Available,0.71,2804500.0
4,5,San Francisco,USA,USD,34,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.74547,{'is_FSBA': True},2775,-122.428085,sqft,2936,2795000,2795000,9527,False,CA,254 28th St,Not Available,3037200,94131,2060459647,Not Available,0.71,1984450.0
0,0,San Francisco,USA,USD,34,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.751884,{'is_FSBA': True},0,-122.46023,acres,1.7217,3500000,3500000,3902,False,CA,868 Clarendon Ave,Not Available,0,94131,2057466753,Not Available,0.71,2485000.0
2,3,San Francisco,USA,USD,38,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.731853,{'is_FSBA': True},1656,-122.44015,sqft,2495,1395000,1395000,5617,False,CA,214-216 Monterey Blvd,Not Available,1352200,94131,15186024,Not Available,0.71,990450.0
4,4,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.745544,{'is_FSBA': True},2064,-122.43817,sqft,2103.948,2890000,2890000,10178,False,CA,1348 Douglass St,Not Available,2786600,94131,15199384,Not Available,0.71,2051900.0
4,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.747128,"{'is_FSBA': True, 'is_openHouse': True}",2090,-122.44514,sqft,3436.884,1995000,1995000,6962,False,CA,998 Burnett Ave,Not Available,1966400,94131,15132708,Not Available,0.71,1416450.0
3,2,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,37.746674,{'is_FSBA': True},2480,-122.42724,sqft,1999.404,1695000,1695000,7866,False,CA,1504-1506 Church St,Not Available,1706500,94131,241587512,Not Available,0.71,1203450.0
2,2,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.74629,"{'is_FSBA': True, 'is_openHouse': True}",1137,-122.43301,sqft,2849,1450000,1450000,5117,False,CA,579 27th St #A,# A,1436300,94131,335654236,Not Available,0.71,1029500.0
2,3,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.75605,{'is_FSBA': True},1625,-122.45324,sqft,4072.86,1650000,1650000,6499,False,CA,574 Dellbrook Ave,Not Available,1632100,94131,15131056,Not Available,0.71,1171500.0
3,4,San Francisco,USA,USD,48,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.754566,{'is_FSBA': True},1899,-122.455475,sqft,3314.916,1898000,1898000,7286,False,CA,171 Forest Knolls Dr,Not Available,1875200,94131,15129005,Not Available,0.71,1347580.0
1,1,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.745384,{'is_FSBA': True},744,-122.44203,sqft,6880,550000,550000,2727,False,CA,970 Duncan St #F-107,# F-107,539300,94131,2057679074,Not Available,0.71,390500.0
7,6,San Francisco,USA,USD,49,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.742912,{'is_newHome': True},5998,-122.42863,sqft,2592,8995000,8995000,29317,False,CA,1647 Sanchez St,Not Available,8560600,94131,332863117,BUILDER_SPEC,0.71,6386450.0
4,4,San Francisco,USA,USD,51,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.740673,{'is_FSBA': True},4090,-122.43157,sqft,3423.816,2795000,2795000,15000,False,CA,60 Laidley St,Not Available,0,94131,15200176,Not Available,0.71,1984450.0
6,5,San Francisco,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.74736,{'is_FSBA': True},4180,-122.43667,sqft,2850,5750000,5750000,20325,False,CA,4326 Cesar Chavez St,Not Available,5514600,94131,15181608,Not Available,0.71,4082500.0
1,2,San Francisco,USA,USD,54,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.732845,{'is_FSBA': True},950,-122.435,sqft,2495.988,998000,998000,3849,False,CA,175 Brompton Ave,Not Available,976400,94131,15185616,Not Available,0.71,708580.0
4,3,San Francisco,USA,USD,55,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.740788,{'is_FSBA': True},2569,-122.4301,sqft,2983.86,3795000,3795000,0,False,CA,58 Harper St,Not Available,0,94131,15183623,Not Available,0.71,2694450.0
